id,tipo,clasificacion,descripcionresumida,responsable,calle,altura,letra,bis,coordenadax,coordenaday,GEOJSON
83083,Cámara,Fija MR,Francia y Mendoza,Mantenimiento de Cámaras,FRANCIA                                           ,1212,,0,5437634.4099963,6354926.20198958,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83083, ""tipo"": ""Cámara"", ""clasificacion"": ""Fija MR"", ""descripcionresumida"": ""Francia y Mendoza"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""FRANCIA                                           "", ""altura"": 1212, ""letra"": """", ""bis"": 0, ""coordenadax"": 5437634.409996, ""coordenaday"": 6354926.201990 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.666939, -32.946747 ] } }"
83115,Cámara,Fija MR,San Luis y Moreno,Mantenimiento de Cámaras,SAN LUIS                                          ,2012,,0,5439093.1186936,6354941.36292496,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83115, ""tipo"": ""Cámara"", ""clasificacion"": ""Fija MR"", ""descripcionresumida"": ""San Luis y Moreno"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""SAN LUIS                                          "", ""altura"": 2012, ""letra"": """", ""bis"": 0, ""coordenadax"": 5439093.118694, ""coordenaday"": 6354941.362925 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.651339, -32.946693 ] } }"
83126,Cámara,Fija MR,Pellegrini y Buenos Aires,Mantenimiento de Cámaras,BUENOS AIRES                                      ,1714,,0,5440570.63876155,6353649.35304722,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83126, ""tipo"": ""Cámara"", ""clasificacion"": ""Fija MR"", ""descripcionresumida"": ""Pellegrini y Buenos Aires"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""BUENOS AIRES                                      "", ""altura"": 1714, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440570.638762, ""coordenaday"": 6353649.353047 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.635623, -32.958423 ] } }"
83131,Cámara,Fija MR,Illia y Pte Roca,Mantenimiento de Cámaras,ILLIA PTE. ARTURO U.                              ,1612,,0,5439884.09386237,6356190.67364433,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83131, ""tipo"": ""Cámara"", ""clasificacion"": ""Fija MR"", ""descripcionresumida"": ""Illia y Pte Roca"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""ILLIA PTE. ARTURO U.                              "", ""altura"": 1612, ""letra"": """", ""bis"": 0, ""coordenadax"": 5439884.093862, ""coordenaday"": 6356190.673644 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.642800, -32.935473 ] } }"
83132,Cámara,Fija MR,Av. Lopez y Oroño,Mantenimiento de Cámaras,LOPEZ ESTANISLAO                                  ,2268,,0,5439121.70698483,6356777.07871841,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83132, ""tipo"": ""Cámara"", ""clasificacion"": ""Fija MR"", ""descripcionresumida"": ""Av. Lopez y Oroño"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""LOPEZ ESTANISLAO                                  "", ""altura"": 2268, ""letra"": """", ""bis"": 0, ""coordenadax"": 5439121.706985, ""coordenaday"": 6356777.078718 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.650912, -32.930143 ] } }"
83134,Cámara,Fija MR,Ingreso Castellanos Terminal,Mantenimiento de Cámaras,SANTA FE                                          ,3769,,0,5436934.95342443,6355796.43966043,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83134, ""tipo"": ""Cámara"", ""clasificacion"": ""Fija MR"", ""descripcionresumida"": ""Ingreso Castellanos Terminal"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""SANTA FE                                          "", ""altura"": 3769, ""letra"": """", ""bis"": 0, ""coordenadax"": 5436934.953424, ""coordenaday"": 6355796.439660 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.674359, -32.938861 ] } }"
83135,Cámara,Fija MR,Para de Taxi Interna,Mantenimiento de Cámaras,SANTA FE                                          ,3707,,0,5437020.84881797,6355800.81395074,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83135, ""tipo"": ""Cámara"", ""clasificacion"": ""Fija MR"", ""descripcionresumida"": ""Para de Taxi Interna"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""SANTA FE                                          "", ""altura"": 3707, ""letra"": """", ""bis"": 0, ""coordenadax"": 5437020.848818, ""coordenaday"": 6355800.813951 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.673440, -32.938826 ] } }"
83136,Cámara,Fija MR,Parada de Taxis Cafferata,Mantenimiento de Cámaras,CAFFERATA JUAN MANUEL                             ,722,,0,5437255.31516944,6355735.09998592,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83136, ""tipo"": ""Cámara"", ""clasificacion"": ""Fija MR"", ""descripcionresumida"": ""Parada de Taxis Cafferata"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""CAFFERATA JUAN MANUEL                             "", ""altura"": 722, ""letra"": """", ""bis"": 0, ""coordenadax"": 5437255.315169, ""coordenaday"": 6355735.099986 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.670938, -32.939432 ] } }"
83139,Cámara,Fija MR,Baigorria y Valentin Gomez,Mantenimiento de Cámaras,BAIGORRIA JUAN BAUTISTA                           ,1088,,0,5434701.15283334,6360930.00666155,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83139, ""tipo"": ""Cámara"", ""clasificacion"": ""Fija MR"", ""descripcionresumida"": ""Baigorria y Valentin Gomez"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""BAIGORRIA JUAN BAUTISTA                           "", ""altura"": 1088, ""letra"": """", ""bis"": 0, ""coordenadax"": 5434701.152833, ""coordenaday"": 6360930.006662 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.697880, -32.892444 ] } }"
83140,Cámara,Fija MR,Mitre y Cordoba,Mantenimiento de Cámaras,CORDOBA                                           ,1193,,0,5440201.13137393,6354998.17914767,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83140, ""tipo"": ""Cámara"", ""clasificacion"": ""Fija MR"", ""descripcionresumida"": ""Mitre y Cordoba"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""CORDOBA                                           "", ""altura"": 1193, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440201.131374, ""coordenaday"": 6354998.179148 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.639487, -32.946242 ] } }"
83141,Cámara,Fija MR,San Nicolas y Catamarca,Mantenimiento de Cámaras,CATAMARCA                                         ,3609,,0,5437247.5824775,6356275.97254208,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83141, ""tipo"": ""Cámara"", ""clasificacion"": ""Fija MR"", ""descripcionresumida"": ""San Nicolas y Catamarca"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""CATAMARCA                                         "", ""altura"": 3609, ""letra"": """", ""bis"": 0, ""coordenadax"": 5437247.582478, ""coordenaday"": 6356275.972542 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.670984, -32.934555 ] } }"
83138,Cámara,Fija MR,Ingreso al Tunel Illia,Mantenimiento de Cámaras,ILLIA PTE. ARTURO U.                              ,1104,,0,5440474.00644382,6355728.93619914,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83138, ""tipo"": ""Cámara"", ""clasificacion"": ""Fija MR"", ""descripcionresumida"": ""Ingreso al Tunel Illia"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""ILLIA PTE. ARTURO U.                              "", ""altura"": 1104, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440474.006444, ""coordenaday"": 6355728.936199 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.636522, -32.939668 ] } }"
83143,Cámara,Fija MR,Mendoza y Avellaneda,Mantenimiento de Cámaras,MENDOZA                                           ,4090,,0,5436394.29525215,6355206.35617783,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83143, ""tipo"": ""Cámara"", ""clasificacion"": ""Fija MR"", ""descripcionresumida"": ""Mendoza y Avellaneda"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""MENDOZA                                           "", ""altura"": 4090, ""letra"": """", ""bis"": 0, ""coordenadax"": 5436394.295252, ""coordenaday"": 6355206.356178 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.680181, -32.944150 ] } }"
83117,Cámara,Fija MR,Pellegrini y Laprida,Mantenimiento de Cámaras,PELLEGRINI,0,,0,5440450.39422873,6353696.14664078,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83117, ""tipo"": ""Cámara"", ""clasificacion"": ""Fija MR"", ""descripcionresumida"": ""Pellegrini y Laprida"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""PELLEGRINI"", ""altura"": 0, ""letra"": """", ""bis"": 0, ""coordenadax"": 5440450.394229, ""coordenaday"": 6353696.146641 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.636906, -32.957995 ] } }"
83393,Cámara,Fija MR,Avellaneda y 9 de Julio,Mantenimiento de Cámaras,AVELLANEDA NICOLAS                                ,1415,,0,5436317.34729544,6354929.97979548,"{ ""type"": ""Feature"", ""properties"": { ""id"": 83393, ""tipo"": ""Cámara"", ""clasificacion"": ""Fija MR"", ""descripcionresumida"": ""Avellaneda y 9 de Julio"", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""AVELLANEDA NICOLAS                                "", ""altura"": 1415, ""letra"": """", ""bis"": 0, ""coordenadax"": 5436317.347295, ""coordenaday"": 6354929.979795 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.681023, -32.946637 ] } }"
114583,Cámara,MR ,,Mantenimiento de Cámaras,RICCHERI TTE. GRAL. PABLO,1545,,0,5437823.62741615,6354441.80376975,"{ ""type"": ""Feature"", ""properties"": { ""id"": 114583, ""tipo"": ""Cámara"", ""clasificacion"": ""MR "", ""descripcionresumida"": """", ""responsable"": ""Mantenimiento de Cámaras"", ""calle"": ""RICCHERI TTE. GRAL. PABLO"", ""altura"": 1545, ""letra"": """", ""bis"": 0, ""coordenadax"": 5437823.627416, ""coordenaday"": 6354441.803770 }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.664948, -32.951126 ] } }"
