Año;Mes de choque;Rango horario;Cantidad de lesionados;Lugar del accidente;Coordenada X;Coordenada Y
2016;Septiembre;6:00 a 11:59;1;AYOLAS Y BELGRANO;5441566,3;6351209,67
2016;Diciembre;6:00 a 11:59;1;MONTEVIDEO Y SERVANDO BAYO;5435758,03;6354795,5
2016;Agosto;6:00 a 11:59;1;25 DE MAYO Y URIBURU;5434425,19;6349866,32
2016;Octubre;6:00 a 11:59;1;ARGENTINO Y SARRATEA;5430676,76;6357343,22
2016;Octubre;6:00 a 11:59;1;AVELLANEDA Y ALBERT SABIN;5436721,2;6356903,32
2016;FEBRERO;6:00 a 11:59;1;GABOTO Y LARREA;5434900,36;6352916,86
2016;Enero;6:00 a 11:59;1;J J PASO Y OTTONE;5434443,44;6357888,16
2016;Julio;6:00 a 11:59;1;DANTE ALIGHIERI Y OROÑO;5438492,56;6353258,54
2016;Julio;6:00 a 11:59;1;RIO DE JANEIRO Y RIOBAMBA;5435983,62;6353953,62
2016;Julio;6:00 a 11:59;1;BELGRANO Y LAPRIDA;5440835,1;6355162,62
2016;marzo;6:00 a 11:59;1;MENDOZA Y ROUILLON;5434324,78;6355621,04
2016;marzo;6:00 a 11:59;1;PELLEGRINI Y CAFFERATA;5437006,865;6354405,27
2016;Octubre;6:00 a 11:59;1;25 DE MAYO Y PTE PERON;5432977,96;6352241,67
2016;Octubre;6:00 a 11:59;1;DARREGUEIRA 1000;5435299,85;6359489,99
2016;Agosto;6:00 a 11:59;1;MAIPU Y SAAVEDRA;5439862,38;6351428,06
2016;marzo;6:00 a 11:59;1;SAN LORENZO Y VALPARAISO;5436288,18;6356075,14
2016;FEBRERO;6:00 a 11:59;1;CAMILO ALDAO 3400;5435020,84;6352520,2
2016;FEBRERO;6:00 a 11:59;1;PIANO Y URIBURU;5438968,39;6350041,28
2016;marzo;6:00 a 11:59;1;AMENABAR Y DORREGO;5438700,21;6352330,89
2016;Abril;6:00 a 11:59;1;LARREA Y OCAMPO;5434869,83;6353703,56
2016;marzo;6:00 a 11:59;1;OROÑO Y URIBURU;5437809,617;6349972,475
2016;Abril;6:00 a 11:59;1;CERRITO Y SARMIENTO;5439973,38;6353263,57
2016;Agosto;6:00 a 11:59;1;25 DE MAYO;;
2016;Agosto;6:00 a 11:59;1;25 DE MAYO Y SAN MARTIN;5439056,55;6347208,15
2016;Septiembre;6:00 a 11:59;1;MATIENZO Y PELLEGRINI;5435069,24;6354759,98
2016;Octubre;6:00 a 11:59;1;JUNIN 680;5437029,72;6357179,3
2016;Diciembre;6:00 a 11:59;1;25 DE MAYO Y JUAN PABLO II;5436232.39;6348566.55
2016;Junio;6:00 a 11:59;1;PROVINCIAS UNIDAS Y ZUVIRIA;5433338,885;6355987,55
2016;Noviembre;6:00 a 11:59;1;ARISTOBULO DEL VALLE Y CALLAO;5438536,83;6356681,22
2016;Noviembre;6:00 a 11:59;1;CAFFERATA Y OCAMPO;5436795,85;6353386,4
2016;Septiembre;6:00 a 11:59;1;MONTEVIDEO Y SARMIENTO;5440103,4;6353900,51
2016;Septiembre;6:00 a 11:59;1;OCAMPO Y SARMIENTO;5439868,02;6352754,58
2016;Octubre;6:00 a 11:59;1;BELGRANO 5498;5442129.597307376;6348883.166435967
2016;Agosto;6:00 a 11:59;1;COCHABAMBA Y LIMA;5435833,04;6354514,89
2016;Septiembre;6:00 a 11:59;1;SORRENTO 1500;5434481,61;6359245,58
2016;Enero;6:00 a 11:59;1;ARIJON Y OROÑO;5437858,29;6348633,525
2016;FEBRERO;6:00 a 11:59;1;25 DE MAYO Y SORRENTO;5432252,79;6359162,11
2016;marzo;6:00 a 11:59;1;AVELLANEDA 100 BIS;5436684,278;6356849,661
2016;Abril;6:00 a 11:59;1;SEGUI Y ITALIA;5438670,02;6351540,86
2016;Abril;6:00 a 11:59;1;AYOLAS Y BELGRANO;5441566,301;6351209,672
2016;FEBRERO;6:00 a 11:59;1;OVIDIO LAGOS Y RIOJA;5438119,18;6355300,11
2016;marzo;6:00 a 11:59;1;MORE FELIPE Y SEGUI;5435253,855;6352277,26
2016;Enero;6:00 a 11:59;1;AVELLANEDA Y GORRITI;5436849,505;6357517,925
2016;marzo;6:00 a 11:59;1;MITRE Y SEGUI;5439451,02;6351380,38
2016;marzo;6:00 a 11:59;1;NAVARRO Y PROVINCIAS UNIDAS;5433311,72;6356589,56
2016;marzo;6:00 a 11:59;1;BELGRANO Y SAN MARTIN;5440618,052;6355597,17
2016;marzo;6:00 a 11:59;1;MONTEAGUDO Y VELEZ SARSFIELD;5437565,14;6357373,17
2016;Agosto;6:00 a 11:59;1;ARIJON Y BALCARCE;5438010,76;6348640,22
2016;Septiembre;6:00 a 11:59;1;GARAY Y TTE AGNETA;5434665,26;6352778,48
2016;Agosto;6:00 a 11:59;2;MEJICO Y RIOBAMBA;5432883,75;6354015,7
2016;Septiembre;6:00 a 11:59;1;MONTEVIDEO Y PROVINCIAS UNIDAS;5433393,59;6354821,26
2016;Septiembre;6:00 a 11:59;1;GARZON Y SEGUI;5434142,44;6352235,91
2016;Octubre;6:00 a 11:59;1;9 DE JULIO Y SAN NICOLAS;5436957,71;6354814,26
2016;Octubre;6:00 a 11:59;1;COCHABAMBA 7200;5432851,61;6354556,27
2016;Diciembre;6:00 a 11:59;1;RICHIERI Y SAN JUAN;5437932,09;6355039,52
2016;Noviembre;6:00 a 11:59;1;DR RIVAS Y PUEYRREDON;5437673,12;6351214,72
2016;Abril;6:00 a 11:59;1;CONSTITUCION Y PTE PERON;5436613,35;6353790,92
2016;Junio;6:00 a 11:59;1;CATAMARCA Y PUEYRREDON;5438660,88;6355995,32
2016;Abril;6:00 a 11:59;1;JUAN JOSE PASO Y OLMOS;5430366,635;6357721,71
2016;Julio;6:00 a 11:59;1;LAVALLE Y SAAVEDRA;5435896,17;6352245,2
2016;Julio;6:00 a 11:59;1;ALVEAR Y SAAVEDRA;5438061,27;6351798,04
2016;Noviembre;6:00 a 11:59;1;COCHABAMBA Y ENTRE RIOS;5439788,84;6353700,05
2016;Enero;6:00 a 11:59;1;LAVALLE Y SEGUI;5435870,47;6352117,49
2016;Agosto;6:00 a 11:59;1;AMENABAR Y ITALIA;5438827,21;6352304,73
2016;Septiembre;6:00 a 11:59;1;ALBERDI Y GORRITI;5436482,94;6357505,09
2016;Octubre;6:00 a 11:59;1;1427 Y MENSAJERIAS;;
2016;Agosto;6:00 a 11:59;1;CORRIENTES Y OCAMPO;5439474,8;6352835,67
2016;Octubre;6:00 a 11:59;1;GALVEZ Y ITALIA;5438905,83;6352687,05
2016;Diciembre;6:00 a 11:59;1;CAFFERATA Y VIAMONTE;5436822,25;6353513,9
2016;Julio;6:00 a 11:59;1;RIVADAVIA Y RODRIGUEZ;5438688,23;6356662,35
2016;FEBRERO;6:00 a 11:59;1;CORRIENTES Y URIBURU;5438900,46;6350038,36
2016;FEBRERO;6:00 a 11:59;1;ESPINILLO Y SEGUI;5434642,77;6352254,52
2016;marzo;6:00 a 11:59;1;IRIONDO Y MIRANDA;5436988,72;6353679,1
2016;Julio;6:00 a 11:59;1;MONTECARLO Y OVIDIO LAGOS;5436329,96;6345975,24
2016;Enero;6:00 a 11:59;1;RIO DE JANEIRO 700;5436376,238;6355933,414
2016;marzo;6:00 a 11:59;1;OVIDIO LAGOS Y SEGUI;5437424,48;6351797,015
2016;marzo;6:00 a 11:59;1;27 DE FEBRERO Y ALVEAR;5438296,09;6352946,125
2016;Agosto;6:00 a 11:59;1;BALCARCE Y CATAMARCA;5439168,51;6355891,07
2016;Septiembre;6:00 a 11:59;1;3 DE FEBRERO Y SARMIENTO;5440179,08;6354274,7
2016;Septiembre;6:00 a 11:59;1;25 DE MAYO Y PELLEGRINI;5432481.2418575;6354662.1871275
2016;Septiembre;6:00 a 11:59;1;JORGE NEWERRY Y TARRAGONA;5431199,91;6359122,37
2016;Diciembre;6:00 a 11:59;2;JOSE COLOMBRES Y LA REPUBLICA;5431686,21;6357958,43
2016;Diciembre;6:00 a 11:59;1;JOSE COLOMBRES 1500;5431805,32;6354949,32
2016;Abril;6:00 a 11:59;1;CORDOBA Y OVIDIO LAGOS;5438145,74;6355428,16
2016;Junio;6:00 a 11:59;1;AYACUCHO Y RIOBAMBA;5441001,73;6352919,61
2016;Noviembre;6:00 a 11:59;1;PELLEGRINI Y PUEYRREDON;5438278,77;6354141,07
2016;Noviembre;6:00 a 11:59;1;CORDOBA Y DORREGO;5439289,29;6355193,31
2016;Agosto;6:00 a 11:59;1;URQUIZA Y WILDE;5430913,82;6356282,03
2016;Agosto;6:00 a 11:59;1;JUAN B JUSTO Y MEJICO;5432696,03;6358406,51
2016;Septiembre;6:00 a 11:59;1;25 DE MAYO Y RONDEAU;5434564,02;6363175,83
2016;Septiembre;6:00 a 11:59;1;27 DE FEBRERO Y ROSAS;5440486,6;6352495,47
2016;Diciembre;6:00 a 11:59;1;25 DE MAYO Y PTE PERON;5432977,96;6352241,67
2016;Julio;6:00 a 11:59;1;ALVEAR;;
2016;Noviembre;6:00 a 11:59;1;SAN MARTIN Y ZEBALLOS;5440269,64;6353997,77
2016;Noviembre;6:00 a 11:59;1;HILARION DE LA QUINTANA Y LAPRIDA;5439529,68;6348936,07
2016;Enero;6:00 a 11:59;1;PTE PERON Y TTE AGNETA ;5434653,223;6353257,007
2016;FEBRERO;6:00 a 11:59;1;EVA PERON Y WILDE;5430870,25;6356926,32
2016;Abril;6:00 a 11:59;1;SARMIENTO Y SEGUI;5439579,82;6351353,9
2016;Julio;6:00 a 11:59;1;CASTINONO 900;5435047,5;6360349,23
2016;Enero;6:00 a 11:59;1;COCHABAMBA Y SAN MARTIN;5440189,77;6353617,78
2016;Junio;6:00 a 11:59;1;MONTEVIDEO Y ROUILLON;5434358,42;6354858,68
2016;Enero;6:00 a 11:59;1;CASIANO CASAS Y PAVLOV;5434138,53;6359886,54
2016;Junio;6:00 a 11:59;1;25 DE MAYO Y 27 DE FEBRERO;5432600,986;6353467,857
2016;Noviembre;6:00 a 11:59;1;LUIS CARBALLO Y SABIN;5435866,84;6357623,8
2016;Agosto;6:00 a 11:59;1;LA PAZ Y SUIPACHA;5437485,36;6353509,93
2016;Septiembre;6:00 a 11:59;1;CARCOVA Y HERRERO MIRANDA;5433504.49;6361174.61
2016;Diciembre;6:00 a 11:59;1;3 DE FEBRERO Y LAPRIDA;5440559,97;6354197,26
2016;Julio;6:00 a 11:59;1;ARIJON Y BALCARCE;5438010,76;6348640,22
2016;Noviembre;6:00 a 11:59;1;PELLEGRINI Y TTE AGNETA;5434588,25;6354741,27
2016;Noviembre;6:00 a 11:59;1;CAMPBELL Y LA PAZ;5433862,36;6353921,15
2016;Noviembre;6:00 a 11:59;1;LAPRIDA Y VIRASORO;5440155,43;6352297,27
2016;Agosto;6:00 a 11:59;1;CORRIENTES Y URQUIZA;5440011,73;6355446,96
2016;Abril;6:00 a 11:59;1;GODOY CRUZ Y ZELAYA;5434741,6;6361140,07
2016;marzo;6:00 a 11:59;1;MARIANO MORENO Y SAN JUAN;5439077,14;6354804,28
2016;Noviembre;6:00 a 11:59;1;LA REPUBLICA 8050;5431121,99;6357952,1
2016;Julio;6:00 a 11:59;1;DONIZETTI Y SORRENTO;5435019,63;6359286,6
2016;Noviembre;6:00 a 11:59;1;25 DE MAYO;;
2016;Junio;6:00 a 11:59;1;BALCARCE Y SALTA;5439194,93;6356019,63
2016;Junio;6:00 a 11:59;1;PARAGUAY Y WHEELWRIGHT;5440004,9;6356059,12
2016;Septiembre;6:00 a 11:59;1;COULIN Y ESPAÑA;5438508,89;6350112,48
2016;Octubre;6:00 a 11:59;1;LAMADRID 2100;5437977,67;6349307,74
2016;Diciembre;6:00 a 11:59;1;ENTRE RIOS Y SEGUI;5439317,54;6351407,85
2016;Noviembre;6:00 a 11:59;1;MITRE Y SEGUI;5439451,02;6351380,38
2016;Julio;6:00 a 11:59;1;ARIJON Y SAN MARTIN;5439315,27;6348694,63
2016;Julio;6:00 a 11:59;1;MARGIS Y NUESTRA SRA DEL ROSARIO;5438681,09;6349018,26
2016;Noviembre;6:00 a 11:59;1;PARAGUAY Y SALTA;5439965,12;6355861,28
2016;Enero;6:00 a 11:59;1;1 DE MAYO Y GARAY;5440478,7;6351699,44
2016;marzo;6:00 a 11:59;1;ANCHORENA Y OROÑO;5437832,285;6349214,96
2016;Junio;6:00 a 11:59;1;JUAN JOSE PASO Y WILDE;5430855,93;6357741,06
2016;Septiembre;6:00 a 11:59;1;SARMIENTO Y SEGUI;5439579,82;6351353,9
2016;Diciembre;6:00 a 11:59;1;AMENABAR Y MITRE;5439607,52;6352144,39
2016;Diciembre;6:00 a 11:59;1;OVIDIO LAGOS Y PTE PERON;5437846,75;6353968,96
2016;Agosto;6:00 a 11:59;1;MORENO Y SALTA;5439321,08;6355993,75
2016;Septiembre;6:00 a 11:59;1;AVELLANEDA Y CORDOBA;5436490,11;6355769,82
2016;Octubre;6:00 a 11:59;1;ENTRE RIOS Y TUCUMAN;5440167,99;6355546,49
2016;Septiembre;6:00 a 11:59;1;FRAGA Y OCAMPO;5433659,11;6353656,86
2016;Diciembre;6:00 a 11:59;1;SAN JUAN Y VERA MUJICA;5437551,1;6355118,11
2016;Julio;6:00 a 11:59;1;CALLAO Y TUCUMAN;5438379,46;6355915,75
2016;Noviembre;6:00 a 11:59;1;FRONDIZI 200;5436721,76;6358854,68
2016;FEBRERO;6:00 a 11:59;1;ALSINA Y SAN LORENZO;5436797,85;6355969,66
2016;marzo;6:00 a 11:59;1;LAPRIDA 1700;5440425,399;6353681,094
2016;Julio;6:00 a 11:59;2;LAPRIDA Y RUEDA;5440129,32;6352169,99
2016;Noviembre;6:00 a 11:59;1;BALCARCE Y URQUIZA;5439113,98;6355630,13
2016;FEBRERO;6:00 a 11:59;1;25 DE MAYO Y SAN MARTÍN;5439056,55;6347208,15
2016;Enero;6:00 a 11:59;1;27 DE FEBRERO Y LIMA;5435622,795;6353495,335
2016;marzo;6:00 a 11:59;1;9 DE JULIO 1700;5439364,541;6354335,168
2016;FEBRERO;6:00 a 11:59;1;LARREA Y PTE PERON;5434885,76;6353394,4
2016;Agosto;6:00 a 11:59;1;JUAN MANUEL DE ROSAS Y RIOBAMBA;5440590,62;6353003,84
2016;Agosto;6:00 a 11:59;1;FRANCIA Y GALVEZ;5437253,13;6353026,49
2016;Septiembre;6:00 a 11:59;1;ALBERDI Y J J PASO;5436174,44;6357957,89
2016;Octubre;6:00 a 11:59;1;BERNHEIM 8400;543055986742009;6356097242535440
2016;Agosto;6:00 a 11:59;1;MITRE Y SEGUI;5439451,02;6351380,38
2016;Octubre;6:00 a 11:59;1;25 DE MAYO Y DE LOS GRANADEROS;5433504,51;6361779,09
2016;Octubre;6:00 a 11:59;1;BIEDMA Y OROÑO;5438109,34;6351390,24
2016;FEBRERO;6:00 a 11:59;1;SARMIENTO Y TUCUMAN;5440424,85;6355487,49
2016;marzo;6:00 a 11:59;1;25 DE MAYO Y PELLEGRINI;5432481.241857833;6354662.187128346
2016;marzo;6:00 a 11:59;1;ALBERT SABIN Y LUIS CARBALLO;5435866,84;6357623,803
2016;Agosto;6:00 a 11:59;1;CARRIEGO Y URQUIZA;5435694,84;6356334,92
2016;Agosto;6:00 a 11:59;1;ENTRE RIOS Y TUCUMAN;5440167,99;6355546,49
2016;Diciembre;6:00 a 11:59;1;CULLEN Y SAN LORENZO;5433655,04;6356266,52
2016;Noviembre;6:00 a 11:59;1;MENDOZA 7900;5431566,14;6355601,37
2016;marzo;6:00 a 11:59;1;25 DE MAYO Y PROVINCIAS UNIDAS;5433546,71;6350844,8
2016;marzo;6:00 a 11:59;1;CALLAO Y ESTEBAN DE LUCA;5437197,08;6349497,82
2016;marzo;6:00 a 11:59;1;CAMPBELL Y CTDA LEJARZA;5433910,75;6352682,52
2016;marzo;6:00 a 11:59;1;CASTELLANOS Y SUAREZ;5436610,21;6354415,94
2016;Abril;6:00 a 11:59;1;DORREGO Y SAN LUIS;5439229,41;6354902,68
2016;Abril;6:00 a 11:59;1;LA PAZ Y SARMIENTO;5439920,95;6353008,71
2016;Junio;6:00 a 11:59;1;CALVO Y SORRENTO;5434266,36;6359258,6
2016;Noviembre;6:00 a 11:59;1;25 DE MAYO Y 27 DE FEBRERO;5432600,99;6353467,86
2016;Noviembre;6:00 a 11:59;1;ALSINA Y SAN LORENZO;5436797,85;6355969,66
2016;Enero;6:00 a 11:59;1;AYACUCHO Y LAMADRID;5440506,1;6349401,27
2016;Abril;6:00 a 11:59;1;27 DE FEBRERO Y MITRE;5439712,435;6352654,505
2016;Septiembre;6:00 a 11:59;1;WARNES Y WASHINGTON;5435275,42;6359927,87
2016;Septiembre;6:00 a 11:59;1;BELGRANO Y PELLEGRINI;5441934,86;6353392,62
2016;Diciembre;6:00 a 11:59;2;DON BOSCO 200;5436382.418701672;6356840.195484746
2016;Octubre;6:00 a 11:59;1;27 DE FEBRERO Y LIMA;5435622,8;6353495,34
2016;FEBRERO;6:00 a 11:59;2;1 DE MAYO Y RUEDA;5440556,61;6352081,87
2016;Enero;6:00 a 11:59;1;OVIDIO LAGOS Y ZEBALLOS;5437948,18;6354475,67
2016;marzo;6:00 a 11:59;1;MENDOZA Y WILDE;5430942,584;6355601,446
2016;marzo;6:00 a 11:59;1;OROÑO 2361;5438513,836;6353228,502
2016;Agosto;6:00 a 11:59;1;CAZADORES Y RODRIGUEZ;5437374,01;6348500,67
2016;Diciembre;6:00 a 11:59;1;MONTEVIDEO 5451;5434752,42;6354858,98
2016;Noviembre;6:00 a 11:59;1;PROVINCIAS UNIDAS Y SANTA FE;5433332,55;6356123,85
2016;Noviembre;6:00 a 11:59;1;OVIDIO LAGOS 3900;5437369,23;6351397,05
2016;Agosto;6:00 a 11:59;1;24 DE SEPTIEMBRE Y ALEM;5440475,75;6351036,09
2016;Septiembre;6:00 a 11:59;1;SAN JUAN Y SANTIAGO;5438568,94;6354908,24
2016;Agosto;6:00 a 11:59;1;BALCARCE Y SAN LUIS;5438975,61;6354954,9
2016;Octubre;6:00 a 11:59;1;IGUAZU Y JUNIN;5435853,7;6357124,94
2016;Noviembre;6:00 a 11:59;2;27 DE FEBRERO Y AYACUCHO;5440897,45;6352411,07
2016;Noviembre;6:00 a 11:59;1;RECONQUISTA 5200;5434950.020549244;6358062.595449097
2016;Noviembre;6:00 a 11:59;1;GUTENBERG 700;5435740,78;6356072,14
2016;Enero;6:00 a 11:59;1;PTE ROCA Y SEGUI;5438927,89;6351487,96
2016;marzo;6:00 a 11:59;1;3 DE FEBRERO Y AVELLANEDA;5436344,66;6355064,225
2016;marzo;6:00 a 11:59;1;27 DE FEBRERO Y ALVEAR;5436344,66;6355064,225
2016;Julio;6:00 a 11:59;1;27 DE FEBRERO Y MATIENZO;5435115,54;6353578,8
2016;marzo;6:00 a 11:59;1;OCAMPO Y SAN MARTIN;5440006,68;6352725,96
2016;marzo;6:00 a 11:59;1;PASCO Y PROVINCIAS UNIDAS;5433409,785;6354433,79
2016;Abril;6:00 a 11:59;1;GABOTO Y VALPARAISO;5435617,96;6352832,93
2016;FEBRERO;6:00 a 11:59;2;BARRA Y EVA PERON;5433867,86;6356310,42
2016;Septiembre;6:00 a 11:59;1;BELGRANO Y PELLEGRINI;5441934,86;6353392,62
2016;Octubre;6:00 a 11:59;1;AMENABAR 7100;5432988,53;6352984,21
2016;Agosto;6:00 a 11:59;1;DORREGO Y SAN LORENZO;5439341,51;6355446,2
2016;Septiembre;6:00 a 11:59;1;OROÑO 1515;5438733,91;6354294,75
2016;Octubre;6:00 a 11:59;1;ENTRE RIOS Y SAN LORENZO;5440115,78;6355290,22
2016;Julio;6:00 a 11:59;1;INT LAMAS Y SORRENTO;5435091,42;6359289,32
2016;Noviembre;6:00 a 11:59;1;27 DE FEBRERO Y VERA MUJICA;5437151,13;6353181,08
2016;FEBRERO;6:00 a 11:59;1;2106 Y CAMINITO;5435775,57;6346956,01
2016;marzo;6:00 a 11:59;1;REP DOMINICANA Y ROSSINI;5435420,16;6357540,06
2016;FEBRERO;6:00 a 11:59;1;AVELLANEDA Y EVA PERON;5436481,85;6355771,52
2016;Septiembre;6:00 a 11:59;1;AMENABAR Y SAN MARTIN;5439875,93;6352089,24
2016;marzo;6:00 a 11:59;1;PROVINCIAS UNIDAS 3100;5433494,026;6352856,198
2016;Abril;6:00 a 11:59;1;MEJICO Y MONTE FLORES;5432898,03;6353668,55
2016;Abril;6:00 a 11:59;1;CARRIEGO Y EVA PERON;5435598,47;6355953,09
2016;Abril;6:00 a 11:59;1;GARAY Y MITRE;5439554,54;6351889,51
2016;Abril;6:00 a 11:59;1;CONSTITUCION Y PELLEGRINI;5436751,5;6354457,94
2016;Junio;6:00 a 11:59;1;MAIPU Y SANTA FE;5440624,36;6355014,63
2016;FEBRERO;6:00 a 11:59;2;SANTIAGO Y URIBURU;5437546,28;6349979,42
2016;Enero;6:00 a 11:59;1;ITALIA Y MONTEVIDEO;5439193,81;6354087,01
2016;Junio;6:00 a 11:59;1;MITRE Y URUGUAY;5439502,49;6351634,92
2016;Junio;6:00 a 11:59;1;MAIZTEGUI Y PINTOR MUSTO;5434661,7;6363081
2016;Diciembre;6:00 a 11:59;1;AMENABAR Y AYACUCHO;5440792,29;6351900,64
2016;Octubre;6:00 a 11:59;1;MITRE Y SEGUI;5439451,02;6351380,38
2016;Octubre;6:00 a 11:59;2;JUAN PABLO II Y MORENO;5438214,07;6347425,96
2016;Diciembre;6:00 a 11:59;1;OVIDIO LAGOS Y SAAVEDRA;5437450,03;6351924,28
2016;marzo;6:00 a 11:59;1;9 DE JULIO Y IRIONDO;5437212,31;6354761,7
2016;marzo;6:00 a 11:59;1;JOSE INGENIEROS Y VICTOR CUE;5434783,37;6358250,87
2016;Julio;6:00 a 11:59;2;LINIERS Y PTE PERON;5434763,5;6353320,49
2016;Abril;6:00 a 11:59;1;EVA PERON Y JUAREZ CELMAN;5429429,33;6357150,58
2016;Septiembre;6:00 a 11:59;1;CERRITO Y LINIERS;5434729,28;6354220,35
2016;Septiembre;6:00 a 11:59;1;JORGE NEWBERY 9135;5428584,42;6359010,32
2016;Octubre;6:00 a 11:59;1;FRENCH Y SABIN;5435686,37;6357764,24
2016;Junio;6:00 a 11:59;1;FELIPE MORE Y TUCUMAN;5435116,21;6356543,64
2016;FEBRERO;6:00 a 11:59;1;25 DE MAYO Y ESPAÑA;5438628,72;6347253,34
2016;Noviembre;6:00 a 11:59;1;BAHIA BLANCA Y NERVO;5435579,85;6357387,1
2016;Septiembre;6:00 a 11:59;1;JUAN XXIII Y ROUILLON;5434470495;6351981.225000001
2016;Diciembre;6:00 a 11:59;1;ALEM Y DEAN FUNES;5440580,99;6351545,71
2016;Diciembre;6:00 a 11:59;1;BUENOS AIRES Y ESTEBAN DE LUCA;5439753,84;6349611
2016;Agosto;6:00 a 11:59;1;BELGRANO GRAL. MANUEL Y GUTIERREZ JUAN MARIA ;5442073.523512;6349801.465178
2016;Diciembre;6:00 a 11:59;1;LA PAZ Y MITRE;5439790,72;6353035,59
2016;FEBRERO;6:00 a 11:59;1;AYACUCHO Y CERRITO;5441027,77;6353047,04
2016;Abril;6:00 a 11:59;1;27 DE FEBRERO Y CAMPBELL;5433878,805;6353517,51
2016;Julio;6:00 a 11:59;1;EVA PERON 5200;5435014,47;6356088,92
2016;Enero;6:00 a 11:59;1;ANCHORENA Y AYACUCHO ;5440510;6349327,69
2016;Abril;6:00 a 11:59;1;TUNEL ESCALABRINI ORTIZ;5438175,861;6356668,117
2016;Noviembre;6:00 a 11:59;1;PTE PERON Y SAN NICOLAS;5436750,46;6353810,73
2016;Agosto;6:00 a 11:59;1;MENDOZA;;
2016;Septiembre;6:00 a 11:59;1;ROUILLON Y TUCUMAN;5434289,88;6356510,91
2016;FEBRERO;6:00 a 11:59;1;27 DE FEBRERO Y OROÑO;5438422,74;6352919,97
2016;Junio;6:00 a 11:59;1;COCHABAMBA Y OROÑO;5438635,508;6353938,158
2016;Junio;6:00 a 11:59;1;EVA PERON Y WILDE;5430870,25;6356926,317
2016;Junio;6:00 a 11:59;1;AYACUCHO Y ESTADO DE ISRAEL;5440475,98;6349984,69
2016;Septiembre;6:00 a 11:59;1;MORENO Y TUCUMAN;5439267,58;6355733,41
2016;Diciembre;6:00 a 11:59;1;GALVEZ Y MITRE;5439686,59;6352526,17
2016;Enero;6:00 a 11:59;1;AMENABAR Y FRANCIA;5437173,855;6352647,695
2016;Enero;6:00 a 11:59;1;MITRE Y RIOJA;5440167,19;6354871,73
2016;FEBRERO;6:00 a 11:59;1;PELLEGRINI Y SAN MARTIN;5440215,94;6353744,88
2016;Junio;6:00 a 11:59;1;JUAN PABLO II Y LAMADRID;5435301,26;6349176,57
2016;Noviembre;6:00 a 11:59;1;PTE ROCA Y ZEBALLOS;5439478,12;6354161,64
2016;Noviembre;6:00 a 11:59;1;ITALIA Y PADRE GALANTE;5439610,06;6356190,77
2016;Noviembre;6:00 a 11:59;1;ITALIA Y RIOJA;5439389,89;6355039,11
2016;Enero;6:00 a 11:59;1;FRANCIA Y GODOY;5437434,89;6353909,632
2016;marzo;6:00 a 11:59;1;MONGSFELD 800;5436795,111;6356838,613
2016;marzo;6:00 a 11:59;1;FRANCIA Y SALTA;5437923,045;6356281,62
2016;Abril;6:00 a 11:59;1;RIOBAMBA Y SERVANDO BAYO;5435600,64;6354032,66
2016;Abril;6:00 a 11:59;1;27 DE FEBRERO Y PTE PERON;5435240,262;6353587,558
2016;Octubre;6:00 a 11:59;1;SARMIENTO 900;5440275,85;6354829,81
2016;Octubre;6:00 a 11:59;1;25 DE MAYO Y AUTOPISTA ERNESTO CHE GUEVARA;5432481,24;6354662,19
2016;Diciembre;6:00 a 11:59;1;DIAZ VELEZ Y VELEZ SARSFIELD;5435959,87;6357316,94
2016;Julio;6:00 a 11:59;2;MONTEVIDEO Y VALPARAISO;5436012,97;6354743,1
2016;Julio;6:00 a 11:59;1;GARZON Y LA REPUBLICA;5433939,58;6358049,02
2016;Enero;6:00 a 11:59;1;AMENABAR Y ITALIA;5438827,21;6352304,73
2016;Enero;6:00 a 11:59;1;BAIGORRIA Y MOLINA;5434061,2;6360778,83
2016;Enero;6:00 a 11:59;1;CIRCUNVALACION Y URIBURU;5434425,189;6349866,323
2016;marzo;6:00 a 11:59;1;ENTRE RIOS Y PELLEGRINI;5439815,585;6353827,035
2016;Abril;6:00 a 11:59;1;EVA PERON 8700;5429628,822;6357142,938
2016;Junio;6:00 a 11:59;1;27 DE FEBRERO Y ENTRE RIOS;5439580,26;6352681,655
2016;Abril;6:00 a 11:59;1;CORDOBA 2347;5438719,228;6355294,63
2016;Noviembre;6:00 a 11:59;1;IRIONDO Y MENDOZA;5437264,47;6355015,49
2016;Enero;6:00 a 11:59;1;CORDOBA Y FRANCIA;5437763,285;6355507,005
2016;marzo;6:00 a 11:59;1;25 DE MAYO Y AVELLANEDA;5435573,49;6348944,387
2016;Septiembre;6:00 a 11:59;1;CATAMARCA Y CONSTITUCION;5437133,35;6356309,74
2016;Octubre;6:00 a 11:59;1;J B JUSTO 3195;;
2016;Diciembre;6:00 a 11:59;1;LA PAZ Y MATIENZO;5435100,18;6353969,83
2016;Diciembre;6:00 a 11:59;1;CASIANO CASAS Y CAVIA;5433718,88;6359892,51
2016;Septiembre;6:00 a 11:59;1;FRAGA Y SEGUI;5433701.7;6352227.47
2016;Septiembre;6:00 a 11:59;1;COCHABAMBA Y CORRIENTES;5439658,49;6353726,74
2016;Noviembre;6:00 a 11:59;1;GORRITI Y SOLIS;5434148,46;6357416,92
2016;Noviembre;6:00 a 11:59;1;PTE ROCA Y WHEELWRIGHT;5439885,17;6356144,92
